student_id,semester,gpa,credits
367,Fall 2024,3.738,16
367,Fall 2025,3.75,12
367,Spring 2022,3.735,23
367,Spring 2023,3.522,18
367,Spring 2024,3.409,23
367,Spring 2025,3.933,18
368,Fall 2021,2.341,17
368,Fall 2022,2.3,17
368,Fall 2023,1.867,21
368,Fall 2024,2.057,21
368,Spring 2021,2.412,17
368,Spring 2022,2.194,17
368,Spring 2023,1.929,14
368,Spring 2024,1.65,20
369,Fall 2020,3.086,14
369,Fall 2021,3.28,15
369,Fall 2022,3.146,13
369,Fall 2023,3.515,13
369,Spring 2020,3.362,16
369,Spring 2021,3.65,14
369,Spring 2022,3.385,20
369,Spring 2023,3.138,13
370,Fall 2021,3.107,15
370,Fall 2022,2.9,18
370,Fall 2023,3.229,17
370,Fall 2024,3.307,15
370,Spring 2021,3.318,17
370,Spring 2022,2.995,19
370,Spring 2023,3.0,21
370,Spring 2024,2.986,21
371,Fall 2021,3.424,17
371,Fall 2022,3.532,19
371,Fall 2023,3.78,15
371,Fall 2024,3.286,14
371,Spring 2021,3.384,19
371,Spring 2022,3.367,18
371,Spring 2023,3.745,20
371,Spring 2024,3.625,16
372,Fall 2021,2.786,14
372,Fall 2022,3.205,21
372,Fall 2023,2.957,21
372,Fall 2024,2.842,19
372,Spring 2021,2.92,15
372,Spring 2022,3.133,18
372,Spring 2023,2.733,21
372,Spring 2024,3.0,17
373,Fall 2020,3.119,21
373,Fall 2021,3.014,21
373,Fall 2022,2.7,15
373,Fall 2023,2.908,13
373,Spring 2020,2.869,16
373,Spring 2021,2.769,13
373,Spring 2022,2.633,18
373,Spring 2023,2.871,14
374,Fall 2020,2.977,13
374,Fall 2021,2.957,21
374,Fall 2022,3.114,14
374,Fall 2023,3.064,14
374,Spring 2020,2.921,19
374,Spring 2021,2.972,18
374,Spring 2022,2.929,17
374,Spring 2023,2.6,16
375,Fall 2021,3.7,22
375,Fall 2022,3.594,18
375,Fall 2023,2.733,15
375,Fall 2024,3.4,19
375,Spring 2021,3.14,15
375,Spring 2022,3.243,21
375,Spring 2023,3.553,19
375,Spring 2024,3.136,22
376,Fall 2020,3.333,21
376,Fall 2021,3.09,20
376,Fall 2022,2.9,18
376,Fall 2023,3.275,20
376,Spring 2020,3.594,18
376,Spring 2021,3.124,17
376,Spring 2022,3.348,21
376,Spring 2023,3.42,20
377,Fall 2020,2.711,19
377,Fall 2021,3.086,14
377,Fall 2022,2.577,13
377,Fall 2023,2.809,22
377,Spring 2020,3.092,13
377,Spring 2021,2.9,15
377,Spring 2022,2.9,19
377,Spring 2023,2.895,20
378,Fall 2021,3.857,21
378,Fall 2022,3.869,16
378,Fall 2023,3.94,15
378,Fall 2024,4.0,12
378,Spring 2021,4.0,20
378,Spring 2022,3.955,20
378,Spring 2023,3.71,20
378,Spring 2024,3.82,20
379,Fall 2021,3.056,16
379,Fall 2022,2.838,21
379,Fall 2023,2.614,14
379,Fall 2024,2.957,21
379,Spring 2021,2.979,14
379,Spring 2022,3.045,20
379,Spring 2023,2.931,13
379,Spring 2024,3.608,13
380,Fall 2021,3.671,14
380,Fall 2022,3.452,21
380,Fall 2023,3.6,14
380,Fall 2024,3.7,14
380,Spring 2021,3.824,17
380,Spring 2022,3.568,19
380,Spring 2023,3.712,17
380,Spring 2024,3.515,13
381,Fall 2020,3.214,14
381,Fall 2021,3.335,20
381,Fall 2022,3.247,17
381,Fall 2023,2.843,21
381,Spring 2020,3.411,18
381,Spring 2021,3.465,17
381,Spring 2022,3.075,20
381,Spring 2023,2.673,15
382,Fall 2021,2.283,18
382,Fall 2022,2.321,19
382,Fall 2023,2.22,15
382,Fall 2024,2.286,14
382,Spring 2021,2.478,18
382,Spring 2022,2.342,19
382,Spring 2023,2.394,17
382,Spring 2024,2.147,17
383,Fall 2022,2.487,15
383,Fall 2023,2.136,22
383,Fall 2024,2.188,16
383,Fall 2025,2.608,13
383,Spring 2022,2.869,16
383,Spring 2023,2.724,21
383,Spring 2024,2.392,13
383,Spring 2025,2.7,19
384,Fall 2020,3.6,14
384,Fall 2021,3.595,19
384,Fall 2022,3.48,20
384,Fall 2023,3.275,20
384,Spring 2020,3.536,14
384,Spring 2021,3.119,16
384,Spring 2022,3.35,20
384,Spring 2023,3.064,14
385,Fall 2022,3.559,17
385,Fall 2023,3.581,16
385,Fall 2024,3.764,14
385,Fall 2025,3.485,13
385,Spring 2022,3.764,14
385,Spring 2023,3.8,14
385,Spring 2024,3.65,12
385,Spring 2025,3.544,18
386,Fall 2021,3.586,14
386,Fall 2022,3.514,21
386,Fall 2023,3.576,17
386,Fall 2024,3.25,12
386,Spring 2021,3.36,15
386,Spring 2022,3.485,13
386,Spring 2023,3.517,18
386,Spring 2024,3.538,21
387,Fall 2021,3.833,18
387,Fall 2022,3.944,16
387,Fall 2023,3.795,19
387,Fall 2024,3.728,18
387,Spring 2021,4.0,13
387,Spring 2022,3.85,14
387,Spring 2023,3.925,12
387,Spring 2024,3.616,19
388,Fall 2021,3.375,20
388,Fall 2022,3.143,21
388,Fall 2023,2.906,17
388,Fall 2024,2.986,22
388,Spring 2021,3.512,16
388,Spring 2022,3.0,19
388,Spring 2023,3.186,21
388,Spring 2024,3.189,19
389,Fall 2021,3.117,18
389,Fall 2022,3.0,14
389,Fall 2023,3.15,18
389,Fall 2024,2.589,18
389,Spring 2021,2.605,19
389,Spring 2022,2.931,13
389,Spring 2023,2.756,16
389,Spring 2024,2.671,21
390,Fall 2022,2.794,18
390,Fall 2023,3.333,21
390,Fall 2024,2.79,20
390,Fall 2025,2.867,18
390,Spring 2022,3.255,20
390,Spring 2023,2.736,22
390,Spring 2024,2.832,22
390,Spring 2025,2.3,14
391,Fall 2022,3.5,14
391,Fall 2023,3.795,22
391,Fall 2024,3.68,15
391,Fall 2025,4.0,13
391,Spring 2022,3.767,18
391,Spring 2023,3.175,12
391,Spring 2024,3.668,22
391,Spring 2025,3.684,19
392,Fall 2022,3.0,17
392,Fall 2023,3.143,21
392,Fall 2024,3.167,18
392,Fall 2025,3.244,16
392,Spring 2022,3.195,20
392,Spring 2023,3.17,20
392,Spring 2024,2.88,20
392,Spring 2025,2.977,13
393,Fall 2021,2.85,14
393,Fall 2022,3.205,21
393,Fall 2023,3.444,18
393,Fall 2024,2.694,17
393,Spring 2021,2.81,21
393,Spring 2022,3.05,14
393,Spring 2023,3.206,18
393,Spring 2024,3.075,16
394,Fall 2021,3.439,18
394,Fall 2022,3.094,16
394,Fall 2023,2.981,16
394,Fall 2024,3.176,17
394,Spring 2021,3.067,18
394,Spring 2022,2.946,13
394,Spring 2023,3.014,21
394,Spring 2024,3.1,21
395,Fall 2021,3.347,15
395,Fall 2022,3.336,22
395,Fall 2023,3.425,12
395,Fall 2024,3.0,20
395,Spring 2021,3.786,21
395,Spring 2022,3.7,17
395,Spring 2023,3.6,12
395,Spring 2024,3.569,16
396,Fall 2021,2.82,20
396,Fall 2022,2.824,17
396,Fall 2023,2.605,20
396,Fall 2024,2.7,17
396,Spring 2021,2.8,14
396,Spring 2022,3.018,17
396,Spring 2023,2.85,12
396,Spring 2024,2.871,21
397,Fall 2022,3.046,13
397,Fall 2023,2.85,14
397,Fall 2024,2.779,19
397,Fall 2025,2.984,19
397,Spring 2022,3.147,17
397,Spring 2023,3.014,22
397,Spring 2024,2.6,18
397,Spring 2025,2.933,18
398,Fall 2021,4.0,18
398,Fall 2022,4.0,14
398,Fall 2023,3.782,17
398,Fall 2024,4.0,16
398,Spring 2021,4.0,16
398,Spring 2022,3.894,17
398,Spring 2023,3.764,14
398,Spring 2024,3.88,15
399,Fall 2020,2.489,18
399,Fall 2021,2.319,16
399,Fall 2022,2.183,18
399,Fall 2023,2.286,14
399,Spring 2020,2.386,14
399,Spring 2021,2.186,21
399,Spring 2022,2.713,15
399,Spring 2023,2.412,17
400,Fall 2021,3.573,22
400,Fall 2022,3.194,17
400,Fall 2023,3.069,13
400,Fall 2024,3.441,17
400,Spring 2021,3.871,14
400,Spring 2022,3.786,14
400,Spring 2023,3.214,14
400,Spring 2024,3.4,15
401,Fall 2022,2.889,19
401,Fall 2023,2.95,18
401,Fall 2024,2.59,21
401,Fall 2025,2.743,14
401,Spring 2022,2.677,13
401,Spring 2023,2.88,20
401,Spring 2024,2.75,18
401,Spring 2025,2.564,14
402,Fall 2020,3.542,19
402,Fall 2021,3.382,22
402,Fall 2022,3.487,15
402,Fall 2023,3.44,20
402,Spring 2020,3.15,14
402,Spring 2021,3.247,17
402,Spring 2022,3.15,20
402,Spring 2023,3.124,17
403,Fall 2022,2.94,15
403,Fall 2023,2.715,13
403,Fall 2024,2.3,13
403,Fall 2025,2.908,13
403,Spring 2022,2.61,21
403,Spring 2023,2.758,19
403,Spring 2024,2.641,22
403,Spring 2025,3.03,20
404,Fall 2022,2.65,20
404,Fall 2023,2.548,21
404,Fall 2024,2.376,21
404,Fall 2025,2.205,19
404,Spring 2022,2.786,14
404,Spring 2023,2.753,15
404,Spring 2024,2.4,15
404,Spring 2025,2.8,15
405,Fall 2020,2.929,21
405,Fall 2021,2.914,21
405,Fall 2022,2.675,12
405,Fall 2023,2.869,16
405,Spring 2020,2.679,19
405,Spring 2021,2.595,21
405,Spring 2022,2.625,16
405,Spring 2023,2.85,12
406,Fall 2021,2.714,14
406,Fall 2022,2.581,16
406,Fall 2023,2.4,12
406,Fall 2024,2.34,15
406,Spring 2021,3.112,17
406,Spring 2022,2.733,18
406,Spring 2023,2.606,17
406,Spring 2024,2.533,21
407,Fall 2021,2.214,14
407,Fall 2022,2.014,14
407,Fall 2023,2.041,22
407,Fall 2024,1.8,15
407,Spring 2021,2.327,15
407,Spring 2022,2.211,19
407,Spring 2023,1.747,17
407,Spring 2024,1.771,17
408,Fall 2020,3.339,18
408,Fall 2021,3.222,18
408,Fall 2022,3.067,18
408,Fall 2023,2.614,14
408,Spring 2020,2.925,20
408,Spring 2021,2.753,17
408,Spring 2022,2.933,15
408,Spring 2023,2.991,22
409,Fall 2021,3.1,21
409,Fall 2022,2.947,17
409,Fall 2023,3.045,20
409,Fall 2024,3.183,18
409,Spring 2021,3.236,14
409,Spring 2022,2.744,18
409,Spring 2023,2.7,16
409,Spring 2024,2.838,21
410,Fall 2020,2.678,18
410,Fall 2021,2.606,16
410,Fall 2022,2.64,15
410,Fall 2023,2.7,16
410,Spring 2020,2.384,19
410,Spring 2021,2.811,19
410,Spring 2022,2.606,17
410,Spring 2023,2.412,17
411,Fall 2021,3.9,21
411,Fall 2022,3.462,13
411,Fall 2023,3.842,19
411,Fall 2024,3.905,19
411,Spring 2021,3.931,13
411,Spring 2022,4.0,13
411,Spring 2023,3.663,19
411,Spring 2024,3.943,21
412,Fall 2021,3.478,18
412,Fall 2022,3.65,14
412,Fall 2023,3.425,12
412,Fall 2024,3.323,13
412,Spring 2021,3.38,20
412,Spring 2022,3.307,14
412,Spring 2023,3.407,15
412,Spring 2024,3.574,19
413,Fall 2021,2.771,17
413,Fall 2022,3.133,18
413,Fall 2023,3.006,16
413,Fall 2024,2.924,17
413,Spring 2021,3.35,14
413,Spring 2022,2.854,13
413,Spring 2023,3.131,16
413,Spring 2024,3.126,19
414,Fall 2020,3.255,20
414,Fall 2021,2.98,15
414,Fall 2022,2.983,18
414,Fall 2023,2.982,17
414,Spring 2020,3.233,21
414,Spring 2021,3.279,14
414,Spring 2022,2.888,16
414,Spring 2023,3.233,21
415,Fall 2020,3.316,19
415,Fall 2021,3.386,14
415,Fall 2022,2.769,13
415,Fall 2023,3.043,14
415,Spring 2020,3.112,17
415,Spring 2021,3.414,14
415,Spring 2022,3.244,16
415,Spring 2023,3.253,19
416,Fall 2022,3.3,14
416,Fall 2023,2.813,15
416,Fall 2024,3.117,18
416,Fall 2025,2.908,13
416,Spring 2022,2.848,21
416,Spring 2023,2.6,15
416,Spring 2024,3.05,18
416,Spring 2025,2.729,21
417,Fall 2021,2.929,14
417,Fall 2022,2.98,15
417,Fall 2023,2.889,19
417,Fall 2024,2.782,17
417,Spring 2021,2.959,22
417,Spring 2022,2.985,20
417,Spring 2023,2.795,19
417,Spring 2024,3.162,13
418,Fall 2022,3.0,14
418,Fall 2023,3.133,18
418,Fall 2024,2.945,22
418,Fall 2025,3.043,21
418,Spring 2022,3.371,14
418,Spring 2023,3.017,18
418,Spring 2024,3.135,20
418,Spring 2025,3.117,18
419,Fall 2022,3.342,19
419,Fall 2023,3.092,13
419,Fall 2024,3.2,21
419,Fall 2025,3.169,16
419,Spring 2022,3.3,14
419,Spring 2023,3.254,13
419,Spring 2024,2.835,17
419,Spring 2025,3.1,18
420,Fall 2020,4.0,17
420,Fall 2021,3.931,13
420,Fall 2022,3.867,18
420,Fall 2023,3.85,12
420,Spring 2020,4.0,22
420,Spring 2021,3.925,12
420,Spring 2022,3.876,17
420,Spring 2023,3.925,12
421,Fall 2020,3.92,15
421,Fall 2021,3.71,20
421,Fall 2022,3.779,19
421,Fall 2023,3.373,22
421,Spring 2020,3.94,20
421,Spring 2021,4.0,15
421,Spring 2022,3.794,16
421,Spring 2023,4.0,20
422,Fall 2020,3.0,15
422,Fall 2021,2.894,17
422,Fall 2022,2.629,17
422,Fall 2023,2.738,16
422,Spring 2020,2.608,13
422,Spring 2021,2.733,15
422,Spring 2022,2.453,17
422,Spring 2023,2.575,12
423,Fall 2020,3.25,12
423,Fall 2021,3.045,20
423,Fall 2022,2.936,14
423,Fall 2023,2.681,16
423,Spring 2020,3.0,12
423,Spring 2021,3.145,22
423,Spring 2022,2.835,20
423,Spring 2023,3.0,17
424,Fall 2020,3.547,19
424,Fall 2021,3.611,18
424,Fall 2022,3.611,18
424,Fall 2023,3.573,22
424,Spring 2020,3.456,18
424,Spring 2021,3.376,21
424,Spring 2022,3.44,20
424,Spring 2023,2.785,13
425,Fall 2022,3.0,14
425,Fall 2023,2.7,13
425,Fall 2024,2.581,16
425,Fall 2025,2.219,21
425,Spring 2022,2.75,12
425,Spring 2023,2.668,22
425,Spring 2024,2.465,17
425,Spring 2025,2.5,12
426,Fall 2022,3.524,21
426,Fall 2023,3.715,13
426,Fall 2024,3.515,13
426,Fall 2025,3.58,15
426,Spring 2022,3.786,21
426,Spring 2023,3.85,14
426,Spring 2024,3.648,21
426,Spring 2025,3.858,19
427,Fall 2021,4.0,16
427,Fall 2022,3.677,13
427,Fall 2023,3.931,13
427,Fall 2024,3.663,19
427,Spring 2021,4.0,21
427,Spring 2022,3.685,20
427,Spring 2023,3.94,15
427,Spring 2024,3.813,15
428,Fall 2021,2.833,21
428,Fall 2022,2.752,21
428,Fall 2023,2.067,18
428,Fall 2024,2.65,14
428,Spring 2021,2.852,21
428,Spring 2022,2.231,13
428,Spring 2023,2.171,14
428,Spring 2024,2.947,17
429,Fall 2021,3.023,13
429,Fall 2022,2.677,13
429,Fall 2023,2.675,12
429,Fall 2024,2.18,15
429,Spring 2021,2.929,21
429,Spring 2022,2.971,21
429,Spring 2023,2.389,18
429,Spring 2024,2.6,12
430,Fall 2022,4.0,20
430,Fall 2023,3.825,16
430,Fall 2024,3.888,16
430,Fall 2025,3.805,20
430,Spring 2022,4.0,21
430,Spring 2023,3.753,17
430,Spring 2024,3.933,18
430,Spring 2025,4.0,14
431,Fall 2022,3.264,14
431,Fall 2023,3.082,22
431,Fall 2024,2.609,22
431,Fall 2025,2.914,21
431,Spring 2022,2.933,18
431,Spring 2023,2.979,14
431,Spring 2024,3.0,18
431,Spring 2025,2.767,18
432,Fall 2020,2.65,14
432,Fall 2021,2.753,17
432,Fall 2022,2.586,14
432,Fall 2023,2.62,20
432,Spring 2020,2.81,21
432,Spring 2021,2.9,21
432,Spring 2022,2.664,14
432,Spring 2023,2.811,19
433,Fall 2020,3.041,17
433,Fall 2021,3.182,17
433,Fall 2022,2.675,12
433,Fall 2023,3.195,20
433,Spring 2020,2.957,21
433,Spring 2021,3.055,20
433,Spring 2022,3.175,16
433,Spring 2023,3.194,17
434,Fall 2020,3.395,20
434,Fall 2021,2.986,21
434,Fall 2022,3.12,20
434,Fall 2023,3.327,15
434,Spring 2020,3.392,13
434,Spring 2021,3.288,17
434,Spring 2022,3.446,13
434,Spring 2023,3.427,22
435,Fall 2020,3.3,14
435,Fall 2021,3.485,13
435,Fall 2022,3.176,17
435,Fall 2023,3.0,13
435,Spring 2020,3.412,17
435,Spring 2021,3.446,13
435,Spring 2022,3.536,14
435,Spring 2023,3.559,17
436,Fall 2022,2.943,21
436,Fall 2023,2.85,20
436,Fall 2024,2.581,16
436,Fall 2025,2.929,21
436,Spring 2022,3.129,17
436,Spring 2023,2.85,14
436,Spring 2024,2.713,16
436,Spring 2025,2.586,14
437,Fall 2021,2.936,14
437,Fall 2022,3.267,15
437,Fall 2023,3.0,17
437,Fall 2024,3.185,20
437,Spring 2021,3.136,22
437,Spring 2022,3.175,16
437,Spring 2023,3.274,19
437,Spring 2024,3.186,21
438,Fall 2022,3.586,14
438,Fall 2023,4.0,17
438,Fall 2024,3.862,13
438,Fall 2025,3.95,18
438,Spring 2022,4.0,15
438,Spring 2023,4.0,18
438,Spring 2024,4.0,13
438,Spring 2025,3.7,18
439,Fall 2020,2.559,17
439,Fall 2021,2.575,16
439,Fall 2022,2.05,18
439,Fall 2023,2.215,13
439,Spring 2020,2.476,21
439,Spring 2021,2.22,15
439,Spring 2022,2.21,20
439,Spring 2023,2.33,20
440,Fall 2022,3.365,20
440,Fall 2023,3.271,17
440,Fall 2024,3.057,21
440,Fall 2025,3.112,17
440,Spring 2022,3.2,18
440,Spring 2023,3.535,17
440,Spring 2024,3.056,16
440,Spring 2025,3.5,17
441,Fall 2022,2.318,17
441,Fall 2023,2.485,20
441,Fall 2024,2.373,22
441,Fall 2025,2.333,21
441,Spring 2022,2.544,18
441,Spring 2023,2.625,16
441,Spring 2024,2.221,14
441,Spring 2025,2.183,18
442,Fall 2020,3.208,13
442,Fall 2021,2.826,19
442,Fall 2022,2.714,14
442,Fall 2023,3.089,18
442,Spring 2020,3.141,17
442,Spring 2021,2.806,17
442,Spring 2022,3.214,14
442,Spring 2023,3.377,13
443,Fall 2021,3.59,20
443,Fall 2022,3.559,17
443,Fall 2023,3.59,20
443,Fall 2024,3.214,14
443,Spring 2021,3.467,15
443,Spring 2022,3.427,22
443,Spring 2023,3.22,15
443,Spring 2024,3.427,22
444,Fall 2022,3.021,14
444,Fall 2023,2.46,15
444,Fall 2024,2.58,20
444,Fall 2025,2.842,19
444,Spring 2022,3.037,19
444,Spring 2023,3.021,14
444,Spring 2024,2.72,15
444,Spring 2025,3.124,21
445,Fall 2020,3.825,12
445,Fall 2021,4.0,17
445,Fall 2022,4.0,14
445,Fall 2023,4.0,15
445,Spring 2020,3.78,15
445,Spring 2021,4.0,15
445,Spring 2022,4.0,18
445,Spring 2023,4.0,16
446,Fall 2022,3.586,14
446,Fall 2023,3.5,20
446,Fall 2024,3.639,18
446,Fall 2025,3.353,19
446,Spring 2022,3.325,16
446,Spring 2023,3.284,19
446,Spring 2024,3.629,17
446,Spring 2025,3.532,22
447,Fall 2020,2.785,13
447,Fall 2021,2.965,17
447,Fall 2022,2.97,20
447,Fall 2023,2.838,13
447,Spring 2020,3.05,18
447,Spring 2021,3.043,14
447,Spring 2022,2.794,18
447,Spring 2023,2.813,16
448,Fall 2022,2.646,13
448,Fall 2023,3.39,21
448,Fall 2024,2.867,18
448,Fall 2025,2.8,20
448,Spring 2022,3.021,14
448,Spring 2023,2.97,20
448,Spring 2024,3.095,19
448,Spring 2025,3.106,17
449,Fall 2022,2.494,17
449,Fall 2023,2.746,13
449,Fall 2024,2.745,20
449,Fall 2025,2.56,20
449,Spring 2022,2.728,18
449,Spring 2023,2.78,15
449,Spring 2024,2.343,14
449,Spring 2025,2.45,14
450,Fall 2020,3.139,18
450,Fall 2021,2.455,20
450,Fall 2022,2.321,14
450,Fall 2023,2.936,14
450,Spring 2020,2.494,16
450,Spring 2021,2.85,12
450,Spring 2022,2.532,19
450,Spring 2023,2.986,21
451,Fall 2022,2.862,13
451,Fall 2023,2.853,19
451,Fall 2024,2.495,19
451,Fall 2025,2.588,17
451,Spring 2022,2.755,20
451,Spring 2023,2.682,22
451,Spring 2024,2.494,18
451,Spring 2025,2.811,19
452,Fall 2020,3.624,21
452,Fall 2021,3.786,21
452,Fall 2022,3.611,18
452,Fall 2023,3.694,16
452,Spring 2020,3.695,19
452,Spring 2021,3.857,21
452,Spring 2022,3.465,17
452,Spring 2023,3.682,17
453,Fall 2021,2.317,18
453,Fall 2022,2.157,21
453,Fall 2023,2.455,20
453,Fall 2024,2.2,20
453,Spring 2021,2.133,21
453,Spring 2022,2.465,17
453,Spring 2023,2.354,13
453,Spring 2024,2.414,14
454,Fall 2021,3.605,20
454,Fall 2022,3.5,22
454,Fall 2023,3.395,20
454,Fall 2024,3.29,20
454,Spring 2021,3.684,19
454,Spring 2022,3.506,18
454,Spring 2023,3.55,14
454,Spring 2024,3.535,17
455,Fall 2021,2.506,18
455,Fall 2022,2.515,13
455,Fall 2023,2.32,15
455,Fall 2024,2.7,13
455,Spring 2021,2.605,21
455,Spring 2022,2.85,14
455,Spring 2023,2.931,13
455,Spring 2024,2.894,17
456,Fall 2022,2.979,14
456,Fall 2023,3.325,16
456,Fall 2024,3.16,15
456,Fall 2025,3.524,21
456,Spring 2022,3.267,18
456,Spring 2023,3.196,23
456,Spring 2024,3.4,18
456,Spring 2025,3.135,20
457,Fall 2021,3.172,18
457,Fall 2022,2.99,20
457,Fall 2023,2.671,14
457,Fall 2024,2.862,13
457,Spring 2021,2.71,21
457,Spring 2022,2.775,12
457,Spring 2023,2.564,14
457,Spring 2024,2.85,14
458,Fall 2020,3.262,21
458,Fall 2021,3.138,13
458,Fall 2022,2.9,18
458,Fall 2023,2.71,20
458,Spring 2020,2.85,14
458,Spring 2021,3.27,20
458,Spring 2022,2.779,19
458,Spring 2023,2.965,17
459,Fall 2020,3.55,16
459,Fall 2021,3.023,13
459,Fall 2022,3.476,21
459,Fall 2023,3.612,17
459,Spring 2020,3.7,13
459,Spring 2021,3.167,18
459,Spring 2022,3.05,18
459,Spring 2023,3.284,19
460,Fall 2022,3.028,18
460,Fall 2023,2.957,14
460,Fall 2024,3.023,13
460,Fall 2025,2.712,17
460,Spring 2022,2.838,13
460,Spring 2023,2.914,14
460,Spring 2024,2.954,13
460,Spring 2025,2.914,14
461,Fall 2021,3.45,16
461,Fall 2022,3.414,14
461,Fall 2023,3.925,12
461,Fall 2024,3.677,13
461,Spring 2021,3.622,18
461,Spring 2022,3.79,20
461,Spring 2023,3.7,15
461,Spring 2024,3.743,21
462,Fall 2022,3.182,17
462,Fall 2023,2.436,14
462,Fall 2024,2.194,17
462,Fall 2025,2.595,19
462,Spring 2022,2.771,17
462,Spring 2023,2.817,18
462,Spring 2024,2.221,14
462,Spring 2025,3.0,18
463,Fall 2021,2.8,15
463,Fall 2022,2.519,21
463,Fall 2023,2.593,15
463,Fall 2024,2.384,19
463,Spring 2021,2.925,16
463,Spring 2022,2.752,21
463,Spring 2023,2.912,17
463,Spring 2024,2.324,17
464,Fall 2021,2.925,16
464,Fall 2022,3.215,13
464,Fall 2023,2.7,21
464,Fall 2024,3.069,13
464,Spring 2021,3.407,15
464,Spring 2022,2.679,19
464,Spring 2023,3.005,20
464,Spring 2024,3.233,21
465,Fall 2022,2.629,14
465,Fall 2023,2.685,20
465,Fall 2024,2.692,13
465,Fall 2025,2.682,22
465,Spring 2022,2.518,22
465,Spring 2023,2.929,17
465,Spring 2024,2.214,14
465,Spring 2025,2.511,19
466,Fall 2021,3.843,21
466,Fall 2022,3.618,17
466,Fall 2023,3.43,20
466,Fall 2024,3.873,22
466,Spring 2021,3.896,23
466,Spring 2022,3.7,14
466,Spring 2023,3.647,17
466,Spring 2024,3.576,21
467,Fall 2020,2.581,16
467,Fall 2021,2.38,20
467,Fall 2022,2.376,21
467,Fall 2023,2.575,12
467,Spring 2020,2.625,16
467,Spring 2021,2.2,15
467,Spring 2022,2.371,17
467,Spring 2023,2.5,22
468,Fall 2020,3.5,14
468,Fall 2021,3.51,21
468,Fall 2022,3.537,19
468,Fall 2023,3.15,14
468,Spring 2020,3.16,15
468,Spring 2021,3.179,14
468,Spring 2022,3.435,20
468,Spring 2023,3.35,14
469,Fall 2021,3.089,18
469,Fall 2022,3.021,14
469,Fall 2023,3.069,13
469,Fall 2024,2.936,14
469,Spring 2021,3.27,20
469,Spring 2022,3.0,15
469,Spring 2023,3.0,13
469,Spring 2024,3.064,14
470,Fall 2021,2.936,14
470,Fall 2022,3.0,14
470,Fall 2023,2.843,21
470,Fall 2024,2.4,19
470,Spring 2021,2.86,15
470,Spring 2022,3.179,14
470,Spring 2023,2.865,20
470,Spring 2024,2.786,14
471,Fall 2022,3.126,19
471,Fall 2023,3.0,18
471,Fall 2024,3.033,18
471,Fall 2025,3.117,18
471,Spring 2022,3.138,13
471,Spring 2023,3.09,20
471,Spring 2024,3.133,18
471,Spring 2025,3.073,22
472,Fall 2021,3.3,21
472,Fall 2022,2.959,22
472,Fall 2023,3.138,13
472,Fall 2024,2.833,18
472,Spring 2021,2.817,18
472,Spring 2022,3.183,18
472,Spring 2023,2.85,18
472,Spring 2024,3.071,14
473,Fall 2020,2.611,18
473,Fall 2021,2.778,18
473,Fall 2022,2.85,14
473,Fall 2023,2.853,19
473,Spring 2020,2.681,21
473,Spring 2021,3.131,16
473,Spring 2022,2.795,21
473,Spring 2023,3.019,16
474,Fall 2021,2.85,14
474,Fall 2022,2.676,17
474,Fall 2023,2.779,19
474,Fall 2024,2.379,19
474,Spring 2021,2.817,24
474,Spring 2022,2.867,21
474,Spring 2023,2.806,17
474,Spring 2024,2.567,15
475,Fall 2021,2.864,14
475,Fall 2022,3.35,14
475,Fall 2023,2.925,20
475,Fall 2024,3.056,16
475,Spring 2021,3.206,16
475,Spring 2022,2.931,13
475,Spring 2023,2.565,17
475,Spring 2024,3.092,13
476,Fall 2021,1.85,12
476,Fall 2022,1.986,22
476,Fall 2023,1.786,14
476,Fall 2024,1.824,17
476,Spring 2021,2.19,21
476,Spring 2022,2.112,16
476,Spring 2023,1.7,12
476,Spring 2024,2.029,21
477,Fall 2021,2.911,18
477,Fall 2022,2.217,18
477,Fall 2023,2.394,17
477,Fall 2024,2.26,15
477,Spring 2021,2.805,19
477,Spring 2022,2.728,18
477,Spring 2023,2.214,14
477,Spring 2024,2.039,23
478,Fall 2021,2.733,15
478,Fall 2022,3.1,21
478,Fall 2023,2.515,13
478,Fall 2024,2.7,20
478,Spring 2021,2.843,21
478,Spring 2022,2.888,17
478,Spring 2023,2.825,12
478,Spring 2024,2.871,14
479,Fall 2022,4.0,17
479,Fall 2023,3.71,20
479,Fall 2024,3.65,14
479,Fall 2025,3.75,16
479,Spring 2022,3.605,22
479,Spring 2023,3.959,22
479,Spring 2024,3.811,19
479,Spring 2025,3.675,12
480,Fall 2022,3.148,21
480,Fall 2023,3.385,20
480,Fall 2024,3.064,14
480,Fall 2025,3.271,17
480,Spring 2022,3.375,20
480,Spring 2023,2.933,18
480,Spring 2024,3.225,16
480,Spring 2025,3.045,20
481,Fall 2022,2.636,22
481,Fall 2023,2.857,21
481,Fall 2024,2.462,13
481,Fall 2025,2.375,16
481,Spring 2022,2.738,16
481,Spring 2023,2.695,19
481,Spring 2024,2.7,20
481,Spring 2025,2.873,15
482,Fall 2020,2.593,15
482,Fall 2021,2.85,20
482,Fall 2022,2.486,14
482,Fall 2023,2.667,21
482,Spring 2020,2.535,20
482,Spring 2021,2.611,18
482,Spring 2022,2.9,12
482,Spring 2023,2.665,20
483,Fall 2022,3.554,13
483,Fall 2023,3.478,18
483,Fall 2024,3.412,17
483,Fall 2025,3.427,22
483,Spring 2022,3.532,19
483,Spring 2023,3.678,18
